"instance","ea-restart","ea-violation","ea-sparingly","vns-restart","vns-violation","vns-sparingly","gsr-restart","gsr-violation","gsr-sparingly","initialSolution","timeMeasure","dynamicFrequency","dynamicChangeType","dynamicIntensity","instanceSet"
"LGF-gr48-gen4-80.oplib-4037-greedy-evaluation-L10-relative-C25-budget",0.994167206764703,0.991500636420846,0.991811772760401,0.998292310838652,0.99888093764255,0.998170341422236,0.840410437682765,0.926783152511506,0.883507748648933,"greedy","evaluation","L10","relative","C25","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-evaluation-L10-relative-C5-budget",0.994887131365657,0.994212504938623,0.992711189256473,0.999696519636973,0.999737895776899,0.999808024390135,0.927068602708816,0.972390417045948,0.97230599406706,"greedy","evaluation","L10","relative","C5","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-evaluation-L10-relative-C50-budget",0.979021452721428,0.988398357182606,0.986119461207516,0.995391204503947,0.997515270630388,0.994511847905571,0.83239940831274,0.921047387363624,0.884510636853517,"greedy","evaluation","L10","relative","C50","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-evaluation-L25-absolute-C10-budget",0.996304650537504,0.99282372201834,0.994206504082626,0.999363269639974,0.999776939886224,0.999988550722494,0.941785932471689,0.977967619384117,0.985210503263012,"greedy","evaluation","L25","absolute","C10","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-evaluation-L25-absolute-C25-budget",0.975596413377816,0.986710370875731,0.985986619401448,0.995767304061846,0.999076598960355,0.999176509294146,0.836725598847232,0.902690448772533,0.900253173010447,"greedy","evaluation","L25","absolute","C25","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-evaluation-L25-absolute-C5-budget",0.99018386876341,0.989315046914467,0.991360331018129,0.998758982769594,0.999526237711677,0.999690603027863,0.864834937039694,0.962426622079558,0.965533965826194,"greedy","evaluation","L25","absolute","C5","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-evaluation-L25-absolute-C50-budget",0.961576060950907,0.980811697466401,0.97777166938201,0.993645962378785,0.997444422655553,0.996214354354004,0.821518277178809,0.871194686265625,0.819244671444684,"greedy","evaluation","L25","absolute","C50","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-evaluation-L25-relative-C10-budget",0.994123051443386,0.989091040104446,0.988115184174837,0.996664584194854,0.999715904446998,0.999370007596907,0.905431811013996,0.958815513856552,0.961740478186687,"greedy","evaluation","L25","relative","C10","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-evaluation-L25-relative-C25-budget",0.979044908127823,0.981277223752475,0.98114527589487,0.994456142861894,0.994865723765139,0.992802843430671,0.779551469359711,0.890009162046768,0.851260333847202,"greedy","evaluation","L25","relative","C25","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-evaluation-L25-relative-C5-budget",0.996436551257952,0.992865873548418,0.993020212243986,0.999382773016983,0.999746801803106,0.999829036355309,0.942495860442945,0.977131186523309,0.978227773236486,"greedy","evaluation","L25","relative","C5","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-evaluation-L25-relative-C50-budget",0.979149374773954,0.981375700600417,0.978909680937904,0.995448667123518,0.996160965066367,0.992808392865555,0.807250750743232,0.885748233264774,0.835886014174521,"greedy","evaluation","L25","relative","C50","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-evaluation-L5-absolute-C10-budget",0.99755962798636,0.995648359893107,0.997645069070583,0.999490155726564,0.999913768071578,0.999702316692227,0.966994948112429,0.975645092093394,0.982529797038439,"greedy","evaluation","L5","absolute","C10","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-evaluation-L5-absolute-C25-budget",0.995160821899959,0.994540684607539,0.994786895076189,0.999124546895456,0.99991161326087,0.999763315137743,0.928243636683837,0.947790560448085,0.955040508373178,"greedy","evaluation","L5","absolute","C25","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-evaluation-L5-absolute-C5-budget",0.996132717905545,0.994152552953124,0.994486919821592,0.999114768213622,0.999953490476023,0.999797903144437,0.952141629611397,0.980733446828794,0.980924700189643,"greedy","evaluation","L5","absolute","C5","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-evaluation-L5-absolute-C50-budget",0.993329740591648,0.996149285163351,0.993549159474912,0.9993473289761,0.999590829864287,0.999673299510814,0.91059020416209,0.955836252994351,0.931239650548572,"greedy","evaluation","L5","absolute","C50","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-evaluation-L5-relative-C10-budget",0.995417453035933,0.993419468937156,0.996650799704735,0.999552418662032,0.999881930511585,0.99931953786312,0.93268629432409,0.970183816025181,0.975078677466592,"greedy","evaluation","L5","relative","C10","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-evaluation-L5-relative-C25-budget",0.99304607862553,0.994315831752599,0.997187530122611,0.99929227191097,0.999590226749225,0.999477038869318,0.915122533061424,0.953553573127428,0.971851404334536,"greedy","evaluation","L5","relative","C25","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-evaluation-L5-relative-C5-budget",0.996431605699296,0.995475742031829,0.996369888987691,0.99997351535715,0.999971038410159,0.999958762008115,0.979939150074436,0.98357484194429,0.986236709778244,"greedy","evaluation","L5","relative","C5","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-evaluation-L5-relative-C50-budget",0.98920329933684,0.991873034124521,0.993452207665802,0.999496545966328,0.99994820037955,0.999836957210331,0.872005860184442,0.947644187735324,0.933988768382662,"greedy","evaluation","L5","relative","C50","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-evaluation-L50-absolute-C10-budget",0.978540601924373,0.982503143903055,0.979362940916211,0.991681547391305,0.998063425904971,0.996286989177477,0.751772165177362,0.911526983627216,0.886642017756602,"greedy","evaluation","L50","absolute","C10","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-evaluation-L50-absolute-C25-budget",0.97679017394343,0.980428440613123,0.97878069122301,0.994030151589073,0.999118191130849,0.998822547268201,0.843993434727627,0.936869294866796,0.915152040699113,"greedy","evaluation","L50","absolute","C25","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-evaluation-L50-absolute-C5-budget",0.983586380884444,0.984340692498895,0.986088794548418,0.991885763645886,0.999215528692251,0.999391752274249,0.843927422234397,0.959708717404263,0.962904463968077,"greedy","evaluation","L50","absolute","C5","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-evaluation-L50-absolute-C50-budget",0.975045638707083,0.980633656214176,0.981051557133218,0.99272133418456,0.998354301762702,0.99724129669869,0.723051220732908,0.866898279684654,0.832311586388361,"greedy","evaluation","L50","absolute","C50","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-evaluation-L50-relative-C10-budget",0.986787628363194,0.988168140153568,0.988733547279439,0.992843604251985,0.999397348715353,0.999806446232452,0.918542835865264,0.960692666535562,0.960182440865914,"greedy","evaluation","L50","relative","C10","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-evaluation-L50-relative-C25-budget",0.983998010515002,0.981541328957512,0.979081983640943,0.991966849035194,0.998856682601895,0.998798667642355,0.782310053255665,0.930099217070081,0.902744502854383,"greedy","evaluation","L50","relative","C25","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-evaluation-L50-relative-C5-budget",0.992143568764871,0.987673298878935,0.988146192732791,0.995337575762085,0.999868959538323,0.999177549024757,0.915100405982056,0.974806047770304,0.981492089954086,"greedy","evaluation","L50","relative","C5","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-evaluation-L50-relative-C50-budget",0.988002233511379,0.990713395386036,0.990663398843194,0.99736582314446,0.999162094822584,0.999371710168142,0.934026943925407,0.956326456170225,0.806819827142721,"greedy","evaluation","L50","relative","C50","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-evaluation-L10-absolute-C10-budget",0.997664148053226,0.995762587023261,0.994363094141764,0.999214211750509,0.999971027863951,0.999951953809225,0.939131875240975,0.975997652178699,0.969038365079816,"greedy","evaluation","L10","absolute","C10","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-evaluation-L10-absolute-C25-budget",0.995839145218682,0.995155950942469,0.9915235931214,0.998123953422694,0.999944023625468,0.999784839177738,0.920795976513567,0.966647714508806,0.958447950094257,"greedy","evaluation","L10","absolute","C25","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-evaluation-L10-absolute-C5-budget",0.994037882838304,0.99254105795104,0.988262063000669,0.998146907161776,0.999826323210752,0.999228183943065,0.912963663964158,0.95272885023042,0.939226490404494,"greedy","evaluation","L10","absolute","C5","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-evaluation-L10-absolute-C50-budget",0.978302837931514,0.983227055381515,0.984695188370843,0.995175719284033,0.997981254095529,0.999007555708794,0.882313226033989,0.919378181439166,0.921109778976457,"greedy","evaluation","L10","absolute","C50","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-evaluation-L10-relative-C10-budget",0.99227469587389,0.983741700772445,0.980026386740746,0.998273939349482,0.999270577194826,0.999431970950304,0.892373443287732,0.954331879823387,0.906818354253149,"greedy","evaluation","L10","relative","C10","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-evaluation-L10-relative-C25-budget",0.984652554550702,0.985151200180619,0.980297379738951,0.994009129029957,0.999078455486881,0.998936988798309,0.869730112186935,0.940607576866336,0.92577356234967,"greedy","evaluation","L10","relative","C25","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-evaluation-L10-relative-C5-budget",0.991916166905045,0.991330910131427,0.992633712523539,0.995931705501108,0.999912545098304,0.999878281070187,0.90758890947093,0.955459244956447,0.952134449745431,"greedy","evaluation","L10","relative","C5","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-evaluation-L10-relative-C50-budget",0.979587099806662,0.982214159189847,0.979945126446152,0.995799502853029,0.992976797772543,0.991781901317352,0.863956996791497,0.926333888714977,0.919056907390844,"greedy","evaluation","L10","relative","C50","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-evaluation-L25-absolute-C10-budget",0.989139226880345,0.983595273830764,0.978251129603152,0.993117641611598,0.999631397388753,0.999269999975845,0.860663643230481,0.961221146465472,0.951906920779754,"greedy","evaluation","L25","absolute","C10","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-evaluation-L25-absolute-C25-budget",0.995148983129929,0.981186397131049,0.9748985813663,0.99956077053669,0.999831933333905,0.999378331337144,0.891964710996518,0.959989497586991,0.940822236789857,"greedy","evaluation","L25","absolute","C25","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-evaluation-L25-absolute-C5-budget",0.982160114852236,0.97862758798359,0.97793800784763,0.997153007635492,0.998370862255276,0.997519270736383,0.84169898793776,0.96062671571221,0.947270754543388,"greedy","evaluation","L25","absolute","C5","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-evaluation-L25-absolute-C50-budget",0.977671326357645,0.970698114043608,0.969383402894448,0.99223013343891,0.996919258948047,0.995995586920529,0.833865416068853,0.917246541688567,0.900881209452139,"greedy","evaluation","L25","absolute","C50","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-evaluation-L25-relative-C10-budget",0.980677856974645,0.974125072514549,0.976485781122049,0.99486468366646,0.998434811242688,0.99823785137603,0.860875206093861,0.961117169445278,0.941693553792181,"greedy","evaluation","L25","relative","C10","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-evaluation-L25-relative-C25-budget",0.990969607195552,0.984849167375151,0.980609165249771,0.998925351377806,0.999214683242914,0.999223283432501,0.900173547392269,0.95107272476016,0.941825597379595,"greedy","evaluation","L25","relative","C25","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-evaluation-L25-relative-C5-budget",0.979817871059642,0.982303922493164,0.982803437069216,0.994928483091658,0.997171060952275,0.998586488255895,0.799692650360269,0.928530313812592,0.903543529461127,"greedy","evaluation","L25","relative","C5","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-evaluation-L25-relative-C50-budget",0.994252023121387,0.999417341040462,0.999417341040462,0.991831723062934,0.961755256218744,0.962777341040463,0.998247191011236,0.955317919075145,0.910140578034682,"greedy","evaluation","L25","relative","C50","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-evaluation-L5-absolute-C10-budget",0.990098789908944,0.977431000731393,0.979142812235572,0.999983543286578,0.99906074123473,0.998721978651525,0.971574022799361,0.954550541180913,0.949237867950697,"greedy","evaluation","L5","absolute","C10","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-evaluation-L5-absolute-C25-budget",0.992097156588836,0.988836111773418,0.989952640903256,0.998655203727044,0.999592457890508,0.999744896330997,0.912545003516103,0.935061968081665,0.927337884918482,"greedy","evaluation","L5","absolute","C25","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-evaluation-L5-absolute-C5-budget",0.997968707786257,0.997299303642996,0.998209781465153,0.999939205842081,0.999929529895025,1,0.938070084162649,0.969529378298611,0.967079006581457,"greedy","evaluation","L5","absolute","C5","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-evaluation-L5-absolute-C50-budget",0.986411306791767,0.984250161405386,0.98197096525789,0.999270227205105,0.99750593716459,0.997928661068711,0.912116753555454,0.935156232518668,0.913289886268201,"greedy","evaluation","L5","absolute","C50","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-evaluation-L5-relative-C10-budget",0.995340599605718,0.993180028982099,0.993742985875541,0.999897162538294,0.999993094518774,0.999778888576532,0.976413655680461,0.952180437747535,0.95246394834198,"greedy","evaluation","L5","relative","C10","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-evaluation-L5-relative-C25-budget",0.987619474569091,0.982152358354781,0.979241482972015,0.997768321049941,0.997530874996183,0.99578427857778,0.895511597215132,0.883407133297249,0.911903509464254,"greedy","evaluation","L5","relative","C25","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-evaluation-L5-relative-C5-budget",0.997984654340334,0.99438271743275,0.992639120954364,0.999985037956569,0.999981733768542,1,0.977633472998565,0.955395727351579,0.955035077975991,"greedy","evaluation","L5","relative","C5","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-evaluation-L5-relative-C50-budget",0.995618216942154,0.995349337764652,0.993913399990348,0.999242466793622,0.999838249870487,0.999892250543065,0.950379996216784,0.970117232510332,0.957655769176913,"greedy","evaluation","L5","relative","C50","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-evaluation-L50-absolute-C10-budget",0.968444757425063,0.968115824496696,0.961393554231852,0.987724077850643,0.997714724268346,0.99809381966366,0.723897732347491,0.932486884179673,0.90159958427002,"greedy","evaluation","L50","absolute","C10","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-evaluation-L50-absolute-C25-budget",0.967140390091552,0.956158729029535,0.953506456813329,0.986533915282445,0.995345465461364,0.993495242673785,0.794413793233378,0.896836304075018,0.861925850463624,"greedy","evaluation","L50","absolute","C25","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-evaluation-L50-absolute-C5-budget",0.988345463791377,0.986575424697497,0.976466087268561,0.993256873640107,0.999716658227183,0.998920873762943,0.8417045525809,0.949307473110357,0.921832897670013,"greedy","evaluation","L50","absolute","C5","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-evaluation-L50-absolute-C50-budget",0.94404185264948,0.952752921284083,0.945623469208876,0.982940510738758,0.984970533013124,0.983807475790867,0.738866598099113,0.806987860809416,0.770869829442284,"greedy","evaluation","L50","absolute","C50","oplib"
