instance,ea,vns,gsr
LGF-Leipzig-150-80000-2-ea-bitVector-none,0.94996953521332,1,0.993589149237718
LGF-Leipzig-150-80000-2-greedy-bitVector-none,0.953181841131156,1,0.970286828070567
LGF-Leipzig-150-80000-2-gsr-bitVector-none,0.954268882359331,1,0.80522893047434
LGF-Leipzig-150-80000-2-random1-bitVector-none,0.946641731841758,1,0.782010147862981
LGF-Leipzig-150-80000-2-random2-bitVector-none,0.953587000421175,1,0.843568044254565
LGF-Leipzig-150-80000-3-ea-bitVector-none,0.960708946818749,1,0.962029092348754
LGF-Leipzig-150-80000-3-greedy-bitVector-none,0.984092599001504,1,0.938325583626588
LGF-Leipzig-150-80000-3-gsr-bitVector-none,0.953191416590851,1,0.882523308867288
LGF-Leipzig-150-80000-3-random1-bitVector-none,0.949921113205464,1,0.799967636186857
LGF-Leipzig-150-80000-3-random2-bitVector-none,0.960473925511273,1,0.853282277589849
LGF-Leipzig-50-80000-1-ea-bitVector-none,1,1,1
LGF-Leipzig-50-80000-1-greedy-bitVector-none,1,1,0.989051094890511
LGF-Leipzig-50-80000-1-gsr-bitVector-none,1,1,0.996350364963504
LGF-Leipzig-50-80000-1-random1-bitVector-none,1,1,0.996350364963504
LGF-Leipzig-50-80000-1-random2-bitVector-none,1,1,0.992414598540146
LGF-Leipzig-50-80000-2-ea-bitVector-none,1,1,0.985611510791367
LGF-Leipzig-50-80000-2-greedy-bitVector-none,1,1,0.989208633093525
LGF-Leipzig-50-80000-2-gsr-bitVector-none,1,1,0.985611510791367
LGF-Leipzig-50-80000-2-random1-bitVector-none,1,1,0.995889208633094
LGF-Leipzig-50-80000-2-random2-bitVector-none,1,1,0.994651798561151
LGF-Leipzig-50-80000-3-ea-bitVector-none,0.999225563909774,1,0.988721804511278
LGF-Leipzig-50-80000-3-greedy-bitVector-none,0.99812030075188,1,0.983724812030075
LGF-Leipzig-50-80000-3-gsr-bitVector-none,0.998872180451127,1,0.996240601503759
LGF-Leipzig-50-80000-3-random1-bitVector-none,0.997368421052632,1,0.993112781954887
LGF-Leipzig-50-80000-3-random2-bitVector-none,0.994959398496241,1,0.991436090225564
